Order_ID,Order_Date,Ship_Date,Ship_Mode_ID,Customer_ID,Postal_Code
US-2016-113327,2016-05-26 00:00:00,2016-05-29 00:00:00,1,BF-11170,28540.0
CA-2016-135020,2016-05-28 00:00:00,2016-06-02 00:00:00,2,MS-17770,14609.0
US-2018-141852,2018-11-09 00:00:00,2018-11-14 00:00:00,2,JE-15745,92054.0
CA-2017-109407,2017-01-24 00:00:00,2017-01-26 00:00:00,1,HG-14965,39503.0
US-2017-165953,2017-12-31 00:00:00,2018-01-06 00:00:00,2,EP-13915,32216.0
CA-2017-144540,2017-09-05 00:00:00,2017-09-10 00:00:00,2,GH-14410,77070.0
CA-2016-159863,2016-09-04 00:00:00,2016-09-07 00:00:00,1,DS-13180,77095.0
CA-2016-117800,2016-09-21 00:00:00,2016-09-26 00:00:00,2,TH-21550,2149.0
CA-2018-145219,2018-12-24 00:00:00,2018-12-25 00:00:00,3,RM-19675,90049.0
CA-2016-161214,2016-10-05 00:00:00,2016-10-08 00:00:00,1,SF-20965,19805.0
CA-2018-147228,2018-09-09 00:00:00,2018-09-14 00:00:00,2,SO-20335,38401.0
CA-2017-101336,2017-11-13 00:00:00,2017-11-18 00:00:00,2,CK-12760,10011.0
US-2016-126235,2016-10-15 00:00:00,2016-10-15 00:00:00,4,GA-14725,48858.0
CA-2018-168396,2018-08-03 00:00:00,2018-08-08 00:00:00,1,BD-11725,94122.0
CA-2016-130456,2016-08-21 00:00:00,2016-08-26 00:00:00,2,DS-13180,94122.0
CA-2018-116288,2018-03-12 00:00:00,2018-03-17 00:00:00,2,BS-11380,94122.0
CA-2018-168228,2018-04-27 00:00:00,2018-04-29 00:00:00,3,AP-10915,90045.0
CA-2017-102162,2017-09-11 00:00:00,2017-09-16 00:00:00,2,JF-15565,23602.0
CA-2018-130141,2018-10-22 00:00:00,2018-10-24 00:00:00,1,HA-14905,80525.0
CA-2016-147501,2016-08-02 00:00:00,2016-08-06 00:00:00,2,Co-12640,98105.0
CA-2017-143910,2017-08-12 00:00:00,2017-08-16 00:00:00,2,BC-11125,10011.0
CA-2015-146885,2015-05-30 00:00:00,2015-06-05 00:00:00,2,EB-13840,23223.0
CA-2017-139556,2017-04-26 00:00:00,2017-05-01 00:00:00,2,DB-13360,10009.0
CA-2018-129357,2018-05-14 00:00:00,2018-05-19 00:00:00,2,KB-16585,98103.0
CA-2018-150987,2018-04-08 00:00:00,2018-04-12 00:00:00,2,AH-10120,94110.0
CA-2018-132647,2018-02-17 00:00:00,2018-02-23 00:00:00,2,GH-14410,8861.0
CA-2018-159107,2018-06-24 00:00:00,2018-06-26 00:00:00,1,KT-16480,94110.0
CA-2015-160738,2015-05-05 00:00:00,2015-05-10 00:00:00,2,KH-16330,61032.0
CA-2016-112130,2016-05-03 00:00:00,2016-05-07 00:00:00,2,SV-20785,19140.0
CA-2017-111409,2017-09-18 00:00:00,2017-09-22 00:00:00,2,PO-18850,32216.0
CA-2017-116232,2017-09-22 00:00:00,2017-09-26 00:00:00,2,AC-10450,33024.0
CA-2017-116547,2017-01-10 00:00:00,2017-01-17 00:00:00,2,KB-16585,98115.0
US-2018-133200,2018-05-06 00:00:00,2018-05-11 00:00:00,2,DB-13555,76106.0
CA-2017-133550,2017-07-31 00:00:00,2017-08-06 00:00:00,2,KL-16645,48205.0
CA-2018-139416,2018-03-27 00:00:00,2018-03-29 00:00:00,1,AG-10270,19120.0
CA-2015-114510,2015-03-14 00:00:00,2015-03-19 00:00:00,2,JF-15295,84321.0
CA-2017-169215,2017-07-14 00:00:00,2017-07-18 00:00:00,1,RE-19450,13021.0
CA-2017-127698,2017-12-01 00:00:00,2017-12-01 00:00:00,4,MV-18190,27604.0
CA-2017-159912,2017-08-29 00:00:00,2017-09-03 00:00:00,2,GB-14530,19120.0
CA-2017-101987,2017-06-24 00:00:00,2017-06-30 00:00:00,2,HL-15040,47374.0
US-2018-154851,2018-03-30 00:00:00,2018-04-03 00:00:00,2,BP-11155,17602.0
CA-2015-138681,2015-12-20 00:00:00,2015-12-22 00:00:00,3,CT-11995,85705.0
US-2016-138121,2016-12-17 00:00:00,2016-12-17 00:00:00,4,JL-15835,48205.0
CA-2018-140298,2018-05-11 00:00:00,2018-05-17 00:00:00,2,JK-16120,78745.0
CA-2017-166240,2017-06-24 00:00:00,2017-06-28 00:00:00,2,DH-13075,77095.0
CA-2017-158435,2017-05-17 00:00:00,2017-05-18 00:00:00,3,AG-10900,6708.0
CA-2018-138149,2018-06-29 00:00:00,2018-06-30 00:00:00,3,WB-21850,90049.0
CA-2015-112403,2015-03-31 00:00:00,2015-03-31 00:00:00,4,JO-15280,19120.0
CA-2015-108273,2015-12-16 00:00:00,2015-12-21 00:00:00,2,EJ-13720,77340.0
CA-2018-121643,2018-05-18 00:00:00,2018-05-20 00:00:00,3,AB-10105,97206.0
US-2016-122910,2016-05-12 00:00:00,2016-05-16 00:00:00,2,LT-16765,80027.0
CA-2018-143126,2018-12-03 00:00:00,2018-12-07 00:00:00,1,CM-12655,98115.0
CA-2016-129042,2016-12-12 00:00:00,2016-12-17 00:00:00,2,EM-13960,21215.0
CA-2016-109736,2016-10-10 00:00:00,2016-10-11 00:00:00,3,DJ-13420,94109.0
CA-2016-142601,2016-04-18 00:00:00,2016-04-20 00:00:00,1,DE-13255,90004.0
CA-2015-106229,2015-06-07 00:00:00,2015-06-11 00:00:00,1,NR-18550,60505.0
US-2018-135230,2018-09-01 00:00:00,2018-09-07 00:00:00,2,CK-12325,98103.0
CA-2017-159653,2017-05-22 00:00:00,2017-05-22 00:00:00,4,JF-15490,30605.0
CA-2017-131968,2017-11-11 00:00:00,2017-11-15 00:00:00,2,LB-16795,32712.0
CA-2015-119151,2015-11-25 00:00:00,2015-11-29 00:00:00,1,MP-18175,10009.0
CA-2015-123323,2015-11-07 00:00:00,2015-11-12 00:00:00,2,LH-16900,94110.0
CA-2017-124681,2017-07-18 00:00:00,2017-07-23 00:00:00,1,SV-20935,75217.0
US-2016-103996,2016-03-29 00:00:00,2016-03-31 00:00:00,1,RB-19435,92105.0
CA-2017-120530,2017-04-07 00:00:00,2017-04-12 00:00:00,2,Dl-13600,10035.0
CA-2016-155054,2016-06-13 00:00:00,2016-06-19 00:00:00,2,PS-19045,4240.0
CA-2016-105725,2016-02-18 00:00:00,2016-02-24 00:00:00,2,GT-14755,90805.0
CA-2018-164364,2018-11-12 00:00:00,2018-11-16 00:00:00,2,CS-12355,98115.0
CA-2018-168123,2018-03-05 00:00:00,2018-03-05 00:00:00,4,JD-16060,55901.0
CA-2017-120005,2017-03-03 00:00:00,2017-03-03 00:00:00,4,TS-21160,94110.0
CA-2017-123526,2017-12-24 00:00:00,2017-12-25 00:00:00,3,BV-11245,98103.0
CA-2017-127649,2017-10-07 00:00:00,2017-10-09 00:00:00,3,DL-13495,99207.0
CA-2017-159989,2017-12-09 00:00:00,2017-12-13 00:00:00,2,EB-13870,37064.0
CA-2018-103499,2018-11-20 00:00:00,2018-11-24 00:00:00,2,ES-14020,38301.0
US-2016-167220,2016-12-12 00:00:00,2016-12-16 00:00:00,2,JB-15925,78745.0
CA-2018-126354,2018-02-03 00:00:00,2018-02-08 00:00:00,2,SC-20380,33024.0
CA-2018-169817,2018-09-21 00:00:00,2018-09-25 00:00:00,2,EB-13870,19143.0
US-2018-144582,2018-04-30 00:00:00,2018-05-05 00:00:00,2,TC-21475,61832.0
CA-2015-121573,2015-11-03 00:00:00,2015-11-07 00:00:00,2,SG-20605,10009.0
CA-2017-117660,2017-12-30 00:00:00,2018-01-04 00:00:00,2,BM-11785,43229.0
CA-2015-112851,2015-09-17 00:00:00,2015-09-21 00:00:00,2,NR-18550,91911.0
CA-2018-123701,2018-11-24 00:00:00,2018-11-27 00:00:00,3,PG-18820,94110.0
CA-2016-118227,2016-04-24 00:00:00,2016-04-28 00:00:00,2,DB-13270,10009.0
CA-2016-123155,2016-03-09 00:00:00,2016-03-12 00:00:00,3,NS-18640,78207.0
CA-2018-158883,2018-06-02 00:00:00,2018-06-03 00:00:00,4,CS-11860,28540.0
US-2017-114888,2017-09-19 00:00:00,2017-09-24 00:00:00,1,CC-12430,94109.0
US-2015-167262,2015-10-31 00:00:00,2015-11-03 00:00:00,1,AC-10450,85323.0
CA-2018-119746,2018-11-23 00:00:00,2018-11-27 00:00:00,2,CM-12385,60610.0
CA-2018-108091,2018-11-16 00:00:00,2018-11-21 00:00:00,2,EK-13795,92025.0
CA-2017-101630,2017-02-19 00:00:00,2017-02-23 00:00:00,1,CK-12760,11561.0
CA-2018-132346,2018-11-07 00:00:00,2018-11-11 00:00:00,2,PK-19075,19711.0
CA-2015-150301,2015-07-08 00:00:00,2015-07-10 00:00:00,3,MH-18025,14215.0
CA-2015-159310,2015-11-07 00:00:00,2015-11-12 00:00:00,2,SC-20725,77070.0
US-2018-147984,2018-01-28 00:00:00,2018-02-01 00:00:00,2,GB-14575,67212.0
CA-2016-104346,2016-12-11 00:00:00,2016-12-16 00:00:00,2,IM-15070,80906.0
US-2016-141684,2016-06-29 00:00:00,2016-07-04 00:00:00,2,MM-18055,10011.0
CA-2016-144722,2016-03-16 00:00:00,2016-03-23 00:00:00,2,MF-18250,90036.0
CA-2016-120516,2016-08-13 00:00:00,2016-08-17 00:00:00,2,CK-12595,30062.0
US-2017-148901,2017-05-14 00:00:00,2017-05-19 00:00:00,2,MK-17905,32216.0
CA-2018-136364,2018-07-13 00:00:00,2018-07-17 00:00:00,1,MH-17455,19140.0
CA-2016-137708,2016-11-22 00:00:00,2016-11-25 00:00:00,1,NG-18430,90008.0
CA-2015-149055,2015-11-23 00:00:00,2015-11-28 00:00:00,2,PB-19210,19134.0
CA-2016-151589,2016-12-27 00:00:00,2016-12-30 00:00:00,3,RE-19450,54703.0
CA-2017-121370,2017-11-14 00:00:00,2017-11-19 00:00:00,1,EB-14110,19134.0
CA-2017-111696,2017-05-08 00:00:00,2017-05-10 00:00:00,3,TB-21625,90004.0
CA-2015-139598,2015-12-26 00:00:00,2015-12-31 00:00:00,2,MG-17695,19134.0
CA-2018-117436,2018-06-08 00:00:00,2018-06-14 00:00:00,2,LW-17125,6360.0
CA-2016-140025,2016-04-07 00:00:00,2016-04-11 00:00:00,2,PF-19120,78207.0
CA-2017-134222,2017-07-10 00:00:00,2017-07-11 00:00:00,4,NZ-18565,85364.0
CA-2017-140018,2017-11-21 00:00:00,2017-11-26 00:00:00,2,CK-12205,43229.0
US-2018-136707,2018-11-12 00:00:00,2018-11-15 00:00:00,3,JE-15610,90036.0
CA-2015-152562,2015-11-01 00:00:00,2015-11-08 00:00:00,2,JO-15145,40475.0
CA-2017-152408,2017-05-15 00:00:00,2017-05-21 00:00:00,2,TT-21220,10035.0
CA-2015-120278,2015-11-07 00:00:00,2015-11-12 00:00:00,2,MS-17365,54401.0
CA-2018-167661,2018-10-05 00:00:00,2018-10-10 00:00:00,2,MP-18175,94110.0
CA-2018-106831,2018-06-01 00:00:00,2018-06-03 00:00:00,3,FH-14350,43017.0
CA-2018-154123,2018-11-20 00:00:00,2018-11-25 00:00:00,2,SC-20050,42420.0
CA-2017-136049,2017-12-23 00:00:00,2017-12-28 00:00:00,2,NM-18520,43402.0
CA-2018-118402,2018-09-29 00:00:00,2018-10-04 00:00:00,2,JO-15280,38109.0
US-2017-139388,2017-11-07 00:00:00,2017-11-09 00:00:00,3,CC-12475,8701.0
US-2015-128685,2015-04-04 00:00:00,2015-04-05 00:00:00,3,MZ-17515,90008.0
CA-2016-124044,2016-07-23 00:00:00,2016-07-26 00:00:00,1,MS-17830,14609.0
CA-2015-164469,2015-06-25 00:00:00,2015-06-27 00:00:00,1,GK-14620,97301.0
CA-2015-107818,2015-09-08 00:00:00,2015-09-14 00:00:00,2,MC-17275,99301.0
CA-2015-113320,2015-12-12 00:00:00,2015-12-15 00:00:00,1,LH-17155,94601.0
CA-2016-137526,2016-01-13 00:00:00,2016-01-17 00:00:00,2,PB-19150,90004.0
CA-2018-136063,2018-12-15 00:00:00,2018-12-19 00:00:00,2,SS-20140,60302.0
CA-2017-101546,2017-12-18 00:00:00,2017-12-24 00:00:00,2,GK-14620,7960.0
CA-2015-138940,2015-04-11 00:00:00,2015-04-16 00:00:00,1,GM-14455,78745.0
CA-2017-125164,2017-11-10 00:00:00,2017-11-14 00:00:00,2,SH-19975,10011.0
CA-2018-163531,2018-06-26 00:00:00,2018-06-30 00:00:00,2,SC-20725,10024.0
CA-2018-122490,2018-11-13 00:00:00,2018-11-18 00:00:00,2,TT-21070,98103.0
CA-2018-131366,2018-11-24 00:00:00,2018-11-29 00:00:00,2,SC-20440,17602.0
CA-2018-164042,2018-05-23 00:00:00,2018-05-27 00:00:00,2,KL-16645,77095.0
CA-2015-132864,2015-12-02 00:00:00,2015-12-07 00:00:00,2,KN-16390,43229.0
US-2015-155817,2015-10-03 00:00:00,2015-10-09 00:00:00,2,SL-20155,27707.0
US-2017-131891,2017-07-29 00:00:00,2017-07-31 00:00:00,3,PW-19240,32503.0
CA-2018-143567,2018-11-02 00:00:00,2018-11-05 00:00:00,1,TB-21175,42420.0
CA-2018-104080,2018-03-08 00:00:00,2018-03-15 00:00:00,2,AH-10210,92804.0
CA-2015-151379,2015-12-16 00:00:00,2015-12-20 00:00:00,2,SC-20695,48227.0
CA-2017-163167,2017-11-28 00:00:00,2017-12-01 00:00:00,1,RF-19345,30062.0
CA-2017-135776,2017-12-23 00:00:00,2017-12-30 00:00:00,2,EH-13765,98103.0
US-2015-122021,2015-10-15 00:00:00,2015-10-17 00:00:00,3,AC-10660,44134.0
CA-2017-130484,2017-08-22 00:00:00,2017-08-27 00:00:00,2,SG-20470,97030.0
CA-2018-120936,2018-12-17 00:00:00,2018-12-21 00:00:00,2,CA-12310,92804.0
CA-2018-110884,2018-03-07 00:00:00,2018-03-12 00:00:00,2,SH-20395,10035.0
US-2015-161613,2015-12-01 00:00:00,2015-12-03 00:00:00,1,MC-17605,77070.0
US-2015-146353,2015-10-14 00:00:00,2015-10-16 00:00:00,1,JE-15610,3301.0
CA-2015-133809,2015-11-18 00:00:00,2015-11-23 00:00:00,1,MS-17530,45014.0
CA-2018-127306,2018-01-14 00:00:00,2018-01-18 00:00:00,2,BH-11710,37604.0
CA-2016-161830,2016-09-24 00:00:00,2016-09-26 00:00:00,1,ME-17725,98105.0
CA-2018-163125,2018-10-09 00:00:00,2018-10-11 00:00:00,1,MB-17305,77573.0
CA-2017-160304,2017-01-02 00:00:00,2017-01-07 00:00:00,2,BM-11575,20877.0
CA-2018-101728,2018-08-19 00:00:00,2018-08-23 00:00:00,2,SC-20575,60653.0
CA-2018-114055,2018-12-25 00:00:00,2018-12-29 00:00:00,1,MH-18115,35810.0
CA-2018-126438,2018-09-10 00:00:00,2018-09-13 00:00:00,3,AR-10345,1841.0
CA-2018-117653,2018-10-19 00:00:00,2018-10-23 00:00:00,2,MO-17500,60623.0
CA-2018-143245,2018-12-01 00:00:00,2018-12-06 00:00:00,2,AD-10180,6824.0
US-2015-138828,2015-09-02 00:00:00,2015-09-03 00:00:00,3,KD-16345,10009.0
CA-2018-143651,2018-03-25 00:00:00,2018-03-30 00:00:00,2,FM-14215,98103.0
CA-2016-106978,2016-09-28 00:00:00,2016-10-04 00:00:00,2,ZC-21910,80013.0
CA-2016-155124,2016-03-15 00:00:00,2016-03-21 00:00:00,2,KS-16300,84043.0
CA-2018-150931,2018-01-06 00:00:00,2018-01-13 00:00:00,2,DP-13390,35401.0
CA-2015-157147,2015-01-13 00:00:00,2015-01-18 00:00:00,2,BD-11605,94109.0
CA-2016-156482,2016-02-06 00:00:00,2016-02-13 00:00:00,2,IL-15100,19805.0
CA-2018-106782,2018-12-21 00:00:00,2018-12-27 00:00:00,2,LP-17095,47905.0
CA-2017-151372,2017-09-05 00:00:00,2017-09-06 00:00:00,3,JH-15985,90278.0
CA-2015-102085,2015-10-04 00:00:00,2015-10-09 00:00:00,2,JD-16015,98115.0
CA-2018-107125,2018-11-27 00:00:00,2018-12-02 00:00:00,2,BD-11320,90045.0
CA-2017-125815,2017-10-28 00:00:00,2017-11-01 00:00:00,1,DL-13330,10009.0
CA-2016-144190,2016-06-09 00:00:00,2016-06-13 00:00:00,2,NC-18415,48073.0
CA-2018-117926,2018-12-08 00:00:00,2018-12-12 00:00:00,1,AS-10225,94109.0
CA-2016-153906,2016-03-16 00:00:00,2016-03-20 00:00:00,2,MS-17980,10009.0
CA-2015-160262,2015-06-09 00:00:00,2015-06-13 00:00:00,1,TS-21205,89031.0
CA-2016-127607,2016-03-20 00:00:00,2016-03-26 00:00:00,2,JK-15730,75007.0
CA-2017-166226,2017-11-18 00:00:00,2017-11-22 00:00:00,2,TC-21535,90008.0
CA-2015-156587,2015-03-07 00:00:00,2015-03-08 00:00:00,3,AB-10015,98103.0
CA-2017-141180,2017-05-15 00:00:00,2017-05-19 00:00:00,1,DP-13000,33311.0
CA-2016-109708,2016-05-25 00:00:00,2016-05-28 00:00:00,1,CY-12745,38401.0
CA-2016-122406,2016-08-02 00:00:00,2016-08-05 00:00:00,1,BE-11455,2908.0
US-2017-153815,2017-11-06 00:00:00,2017-11-09 00:00:00,3,KL-16555,32216.0
CA-2017-164896,2017-11-07 00:00:00,2017-11-12 00:00:00,2,PS-19045,92054.0
CA-2016-142202,2016-09-18 00:00:00,2016-09-23 00:00:00,1,JR-16210,32216.0
CA-2016-165050,2016-12-07 00:00:00,2016-12-09 00:00:00,3,AH-10210,10024.0
US-2017-131114,2017-12-09 00:00:00,2017-12-13 00:00:00,1,RW-19630,60610.0
CA-2015-160066,2015-11-16 00:00:00,2015-11-22 00:00:00,2,AH-10075,92646.0
CA-2017-109925,2017-11-06 00:00:00,2017-11-10 00:00:00,1,IM-15070,92105.0
CA-2016-160696,2016-09-06 00:00:00,2016-09-10 00:00:00,2,CK-12760,37211.0
CA-2015-125171,2015-09-03 00:00:00,2015-09-03 00:00:00,4,AG-10390,10009.0
CA-2017-149279,2017-04-24 00:00:00,2017-04-28 00:00:00,2,CL-12700,80906.0
CA-2018-107321,2018-08-31 00:00:00,2018-09-04 00:00:00,2,AW-10930,94110.0
US-2018-122714,2018-12-07 00:00:00,2018-12-13 00:00:00,2,HG-14965,60653.0
CA-2016-153038,2016-12-18 00:00:00,2016-12-25 00:00:00,2,RB-19645,38109.0
CA-2015-132227,2015-11-04 00:00:00,2015-11-10 00:00:00,2,SZ-20035,10011.0
CA-2018-155824,2018-03-10 00:00:00,2018-03-15 00:00:00,2,KS-16300,27604.0
CA-2017-129238,2017-01-31 00:00:00,2017-02-04 00:00:00,2,SC-20050,90045.0
CA-2018-159688,2018-05-07 00:00:00,2018-05-12 00:00:00,2,AB-10060,90004.0
CA-2017-136126,2017-05-24 00:00:00,2017-05-24 00:00:00,4,EH-14125,23602.0
CA-2017-155033,2017-10-07 00:00:00,2017-10-12 00:00:00,2,CC-12475,90032.0
CA-2015-156006,2015-04-30 00:00:00,2015-05-02 00:00:00,1,TM-21010,39212.0
CA-2016-158659,2016-11-10 00:00:00,2016-11-14 00:00:00,1,SC-20695,47374.0
CA-2016-169796,2016-11-09 00:00:00,2016-11-14 00:00:00,2,Dp-13240,10035.0
CA-2016-102876,2016-09-07 00:00:00,2016-09-14 00:00:00,2,LR-17035,19134.0
US-2018-139647,2018-05-11 00:00:00,2018-05-13 00:00:00,3,TS-21370,85023.0
US-2018-160465,2018-07-21 00:00:00,2018-07-26 00:00:00,2,SW-20350,44105.0
CA-2015-153850,2015-11-24 00:00:00,2015-11-29 00:00:00,2,TH-21100,43615.0
CA-2015-127558,2015-11-15 00:00:00,2015-11-18 00:00:00,3,SS-20410,90008.0
CA-2018-136511,2018-03-23 00:00:00,2018-03-25 00:00:00,1,MZ-17515,10011.0
CA-2017-133795,2017-12-18 00:00:00,2017-12-24 00:00:00,2,JE-15475,92037.0
US-2018-130953,2018-07-29 00:00:00,2018-08-03 00:00:00,2,RF-19735,73120.0
CA-2015-151792,2015-09-02 00:00:00,2015-09-07 00:00:00,1,CV-12295,60653.0
CA-2018-139304,2018-01-29 00:00:00,2018-02-02 00:00:00,2,VG-21790,94109.0
CA-2017-155166,2017-12-26 00:00:00,2018-01-02 00:00:00,2,BB-11545,8360.0
CA-2016-103954,2016-08-09 00:00:00,2016-08-13 00:00:00,1,HR-14770,53209.0
CA-2015-169803,2015-04-06 00:00:00,2015-04-12 00:00:00,2,SC-20260,98115.0
CA-2018-141719,2018-11-17 00:00:00,2018-11-21 00:00:00,1,EG-13900,60540.0
CA-2016-136469,2016-07-11 00:00:00,2016-07-12 00:00:00,3,TS-21370,19805.0
CA-2017-158694,2017-11-10 00:00:00,2017-11-13 00:00:00,1,AI-10855,90036.0
US-2015-104759,2015-03-31 00:00:00,2015-04-04 00:00:00,2,DD-13570,60610.0
CA-2016-150511,2016-09-18 00:00:00,2016-09-24 00:00:00,2,AB-10060,98198.0
CA-2016-134922,2016-11-07 00:00:00,2016-11-11 00:00:00,2,KB-16240,19140.0
US-2018-120607,2018-05-19 00:00:00,2018-05-19 00:00:00,4,JC-15775,30318.0
CA-2016-141243,2016-01-03 00:00:00,2016-01-08 00:00:00,1,AH-10465,75217.0
CA-2016-162166,2016-09-08 00:00:00,2016-09-11 00:00:00,3,NM-18520,92553.0
CA-2017-120796,2017-04-03 00:00:00,2017-04-07 00:00:00,2,CS-11950,19140.0
CA-2017-109722,2017-12-05 00:00:00,2017-12-07 00:00:00,1,TP-21130,40324.0
CA-2016-136798,2016-05-08 00:00:00,2016-05-12 00:00:00,2,DL-12925,55407.0
CA-2018-122196,2018-09-22 00:00:00,2018-09-24 00:00:00,3,CA-12265,19805.0
CA-2018-142090,2018-11-30 00:00:00,2018-12-07 00:00:00,2,SC-20380,27217.0
CA-2018-160934,2018-01-15 00:00:00,2018-01-19 00:00:00,2,TT-21460,90008.0
CA-2015-124478,2015-08-08 00:00:00,2015-08-12 00:00:00,2,MA-17560,48183.0
CA-2016-145485,2016-11-05 00:00:00,2016-11-05 00:00:00,4,JM-16195,94109.0
CA-2018-151071,2018-04-25 00:00:00,2018-04-29 00:00:00,1,MB-18085,90049.0
CA-2015-134572,2015-04-20 00:00:00,2015-04-22 00:00:00,1,SV-20365,77070.0
CA-2018-143217,2018-11-11 00:00:00,2018-11-17 00:00:00,2,CG-12040,53209.0
US-2018-133312,2018-11-25 00:00:00,2018-11-29 00:00:00,2,BD-11500,94122.0
US-2016-137533,2016-12-18 00:00:00,2016-12-18 00:00:00,4,JK-15640,44105.0
CA-2017-155138,2017-09-08 00:00:00,2017-09-12 00:00:00,2,JM-15580,28110.0
CA-2017-108350,2017-06-06 00:00:00,2017-06-09 00:00:00,1,SC-20230,1852.0
CA-2016-144302,2016-06-19 00:00:00,2016-06-23 00:00:00,2,ME-17320,75081.0
CA-2016-109001,2016-03-05 00:00:00,2016-03-09 00:00:00,2,KN-16390,19120.0
CA-2018-132738,2018-08-04 00:00:00,2018-08-07 00:00:00,3,HM-14860,80538.0
CA-2018-156720,2018-12-30 00:00:00,2019-01-03 00:00:00,2,JM-15580,80538.0
CA-2016-119102,2016-05-23 00:00:00,2016-05-27 00:00:00,2,KH-16690,2895.0
US-2015-140452,2015-12-06 00:00:00,2015-12-10 00:00:00,2,BK-11260,60610.0
CA-2016-141936,2016-08-07 00:00:00,2016-08-12 00:00:00,2,PN-18775,93309.0
CA-2015-158442,2015-03-17 00:00:00,2015-03-17 00:00:00,4,AZ-10750,75217.0
CA-2016-167374,2016-03-26 00:00:00,2016-03-30 00:00:00,1,GM-14500,19140.0
CA-2015-116568,2015-12-14 00:00:00,2015-12-20 00:00:00,2,BM-11785,32725.0
CA-2016-147102,2016-09-19 00:00:00,2016-09-26 00:00:00,2,NH-18610,31907.0
CA-2018-132213,2018-04-25 00:00:00,2018-04-26 00:00:00,3,PN-18775,37211.0
CA-2015-138450,2015-10-18 00:00:00,2015-10-22 00:00:00,2,EH-13765,19134.0
CA-2016-153073,2016-11-13 00:00:00,2016-11-13 00:00:00,4,HA-14905,60610.0
CA-2017-147970,2017-01-31 00:00:00,2017-02-02 00:00:00,1,AB-10150,75220.0
CA-2017-150658,2017-11-17 00:00:00,2017-11-22 00:00:00,2,MS-17365,88220.0
CA-2018-125640,2018-07-25 00:00:00,2018-07-29 00:00:00,2,DD-13570,19134.0
CA-2018-154137,2018-11-11 00:00:00,2018-11-17 00:00:00,2,MT-17815,10009.0
CA-2016-127173,2016-09-26 00:00:00,2016-10-03 00:00:00,2,GM-14500,11572.0
CA-2015-149538,2015-04-04 00:00:00,2015-04-08 00:00:00,2,KB-16585,70506.0
CA-2015-160766,2015-09-14 00:00:00,2015-09-14 00:00:00,4,DM-13015,10009.0
CA-2018-146626,2018-12-29 00:00:00,2019-01-05 00:00:00,2,BP-11185,92804.0
CA-2016-123330,2016-06-21 00:00:00,2016-06-27 00:00:00,2,EP-13915,32725.0
CA-2018-155607,2018-11-26 00:00:00,2018-11-30 00:00:00,2,FG-14260,10009.0
CA-2017-151323,2017-10-23 00:00:00,2017-10-28 00:00:00,2,AB-10255,98103.0
CA-2016-146696,2016-12-14 00:00:00,2016-12-19 00:00:00,2,RD-19480,92105.0
CA-2017-128972,2017-11-13 00:00:00,2017-11-17 00:00:00,2,TS-21430,73120.0
CA-2018-128335,2018-09-29 00:00:00,2018-10-05 00:00:00,2,JA-15970,10550.0
CA-2016-154886,2016-11-08 00:00:00,2016-11-12 00:00:00,2,SW-20455,94109.0
CA-2017-111213,2017-04-01 00:00:00,2017-04-05 00:00:00,2,FP-14320,10009.0
CA-2018-161333,2018-02-02 00:00:00,2018-02-07 00:00:00,2,JL-15835,90045.0
CA-2018-128734,2018-12-24 00:00:00,2018-12-31 00:00:00,2,JL-15175,85224.0
CA-2015-141796,2015-06-21 00:00:00,2015-06-21 00:00:00,4,JG-15160,11561.0
CA-2018-125101,2018-03-06 00:00:00,2018-03-10 00:00:00,1,SH-19975,94109.0
CA-2018-169929,2018-09-25 00:00:00,2018-09-28 00:00:00,3,LS-17200,59601.0
US-2015-121566,2015-06-30 00:00:00,2015-07-06 00:00:00,2,CS-11860,10011.0
US-2016-124219,2016-08-07 00:00:00,2016-08-08 00:00:00,3,KW-16570,63122.0
CA-2018-163006,2018-06-30 00:00:00,2018-07-04 00:00:00,1,GH-14410,60653.0
CA-2016-156146,2016-10-26 00:00:00,2016-10-30 00:00:00,1,AG-10495,85345.0
CA-2015-111192,2015-07-30 00:00:00,2015-08-05 00:00:00,2,TS-21430,98103.0
CA-2017-115378,2017-11-18 00:00:00,2017-11-23 00:00:00,1,AJ-10945,48180.0
CA-2016-161627,2016-07-06 00:00:00,2016-07-11 00:00:00,2,SJ-20215,91104.0
CA-2015-121006,2015-11-10 00:00:00,2015-11-16 00:00:00,2,SC-20020,48640.0
CA-2017-122903,2017-05-27 00:00:00,2017-05-29 00:00:00,1,LA-16780,48205.0
CA-2016-107741,2016-03-08 00:00:00,2016-03-10 00:00:00,3,FC-14335,81001.0
CA-2018-106432,2018-10-19 00:00:00,2018-10-24 00:00:00,2,CA-12265,76706.0
CA-2017-148908,2017-11-05 00:00:00,2017-11-08 00:00:00,3,JH-15985,94109.0
CA-2017-123015,2017-12-26 00:00:00,2017-12-30 00:00:00,2,AJ-10795,10024.0
US-2016-120502,2016-04-13 00:00:00,2016-04-19 00:00:00,2,BT-11395,90036.0
CA-2018-108749,2018-09-12 00:00:00,2018-09-15 00:00:00,3,DJ-13510,2895.0
CA-2018-163335,2018-09-24 00:00:00,2018-09-27 00:00:00,3,AG-10675,31907.0
CA-2016-134719,2016-10-10 00:00:00,2016-10-15 00:00:00,2,JD-15790,32216.0
US-2016-154389,2016-11-27 00:00:00,2016-12-03 00:00:00,2,EH-14125,19140.0
