Order_Detail_ID,Order_ID,Product_ID,Sales
4747,CA-2017-120005,OFF-SU-10004782,25.35
4748,CA-2017-120005,FUR-FU-10000672,35.28
4749,CA-2017-123526,OFF-PA-10002986,33.4
4750,CA-2017-127649,TEC-MA-10001972,837.6
4751,CA-2017-159989,TEC-PH-10000169,40.68
4752,CA-2018-103499,FUR-CH-10001482,209.568
4753,US-2016-167220,TEC-AC-10002018,22.368
4754,CA-2018-126354,OFF-BI-10000301,3.882
4755,CA-2018-126354,OFF-PA-10004381,115.296
4756,CA-2018-169817,OFF-BI-10004141,1.908
4757,US-2018-144582,OFF-BI-10001575,43.372
4758,CA-2015-121573,TEC-PH-10000984,783.96
4759,CA-2015-121573,OFF-BI-10000666,48.896
4760,CA-2015-121573,OFF-BI-10003712,7.856
4761,CA-2017-117660,OFF-LA-10003720,5.904
4762,CA-2017-117660,OFF-SU-10001664,13.712
4763,CA-2015-112851,OFF-EN-10001453,182.94
4764,CA-2018-123701,OFF-AR-10001860,27.76
4765,CA-2016-118227,OFF-AR-10001044,25.99
4766,CA-2016-123155,TEC-AC-10002473,113.52
4767,CA-2016-123155,TEC-PH-10001809,359.88
4768,CA-2018-158883,OFF-PA-10004733,25.344
4769,US-2017-114888,OFF-BI-10003355,11.952
4770,US-2017-114888,OFF-SU-10001212,6.24
4771,US-2015-167262,TEC-PH-10000486,742.336
4772,CA-2018-119746,FUR-FU-10004909,6.464
4773,CA-2018-119746,OFF-LA-10001613,11.52
4774,CA-2018-119746,TEC-PH-10004447,222.384
4775,CA-2018-108091,OFF-AR-10000255,23.36
4776,CA-2017-101630,OFF-LA-10004425,8.67
4777,CA-2017-101630,OFF-SU-10001664,25.71
4778,CA-2018-132346,OFF-AP-10000696,100.94
4779,CA-2015-150301,FUR-CH-10002647,63.882
4780,CA-2015-159310,FUR-CH-10002758,683.144
4781,CA-2015-159310,OFF-BI-10000201,1.476
4782,CA-2015-159310,OFF-SU-10004115,40.712
4783,US-2018-147984,OFF-PA-10000806,279.9
4784,CA-2016-104346,OFF-AR-10001473,13.12
4785,CA-2016-104346,FUR-BO-10003450,69.576
4786,CA-2016-104346,OFF-AR-10001545,4.224
4787,CA-2016-104346,TEC-AC-10004396,58.08
4788,CA-2016-104346,FUR-FU-10002456,52.416
4789,CA-2016-104346,FUR-FU-10001473,54.92
4790,CA-2016-104346,FUR-TA-10000849,364.95
4791,CA-2016-104346,OFF-PA-10001166,85.056
4792,CA-2016-104346,OFF-PA-10003256,27.696
4793,US-2016-141684,OFF-PA-10002870,24.96
4794,CA-2016-144722,FUR-FU-10001215,43.13
4795,CA-2016-120516,OFF-BI-10004187,5.64
4796,US-2017-148901,OFF-BI-10001718,57.582
4797,US-2017-148901,OFF-PA-10004983,31.104
4798,US-2017-148901,FUR-FU-10002396,30.192
4799,US-2017-148901,TEC-PH-10003988,43.6
4800,US-2017-148901,OFF-AR-10002467,4.768
4801,US-2017-148901,OFF-BI-10004002,10.38
4802,US-2017-148901,OFF-BI-10002309,13.392
4803,CA-2018-136364,TEC-PH-10003885,39.594
4804,CA-2018-136364,FUR-FU-10002501,91.008
4805,CA-2016-137708,OFF-PA-10000176,37.94
4806,CA-2016-137708,OFF-PA-10000327,42.8
4807,CA-2016-137708,OFF-ST-10004634,33.63
4808,CA-2015-149055,OFF-EN-10003040,62.808
4809,CA-2016-151589,OFF-PA-10003228,195.64
4810,CA-2016-151589,TEC-PH-10004345,239.9
4811,CA-2017-121370,FUR-CH-10000785,380.058
4812,CA-2017-121370,TEC-CO-10004115,1199.976
4813,CA-2017-121370,FUR-FU-10002813,48.576
4814,CA-2017-111696,OFF-PA-10002751,17.94
4815,CA-2015-139598,OFF-PA-10004569,18.264
4816,CA-2015-139598,OFF-AP-10002998,34.656
4817,CA-2015-139598,OFF-AP-10003287,81.552
4818,CA-2015-139598,OFF-ST-10001370,227.136
4819,CA-2018-117436,OFF-BI-10004040,10.36
4820,CA-2016-140025,OFF-AP-10002651,463.248
4821,CA-2016-140025,TEC-AC-10002402,383.952
4822,CA-2017-134222,OFF-BI-10001658,44.856
4823,CA-2017-140018,TEC-MA-10000752,30.345
4824,CA-2017-140018,FUR-CH-10003817,127.554
4825,CA-2017-140018,FUR-FU-10001876,77.952
4826,US-2018-136707,OFF-BI-10003460,14.016
4827,CA-2015-152562,OFF-ST-10000464,69.52
4828,CA-2015-152562,OFF-AR-10001919,5.64
4829,CA-2017-152408,OFF-BI-10002393,13.776
4830,CA-2015-120278,OFF-AP-10001293,245.88
4831,CA-2015-120278,OFF-ST-10004258,36.63
4832,CA-2015-120278,OFF-ST-10002214,22.58
4833,CA-2015-120278,OFF-BI-10004970,12.39
4834,CA-2018-167661,OFF-BI-10002571,39.92
4835,CA-2018-167661,OFF-PA-10002581,61.96
4836,CA-2018-167661,OFF-BI-10001097,19.936
4837,CA-2018-106831,OFF-BI-10003429,3.798
4838,CA-2018-106831,OFF-PA-10000682,27.744
4839,CA-2018-106831,TEC-PH-10001700,158.376
4840,CA-2018-154123,FUR-FU-10000629,27.58
4841,CA-2017-136049,OFF-BI-10001267,5.553
4842,CA-2018-118402,OFF-ST-10001418,243.92
4843,US-2017-139388,OFF-FA-10004968,14.96
4844,US-2015-128685,OFF-BI-10004140,7.184
4845,CA-2016-124044,OFF-BI-10003460,10.512
4846,CA-2015-164469,TEC-PH-10002115,263.96
4847,CA-2015-164469,OFF-AR-10003478,71.632
4848,CA-2015-164469,OFF-AR-10000475,9.328
4849,CA-2015-107818,OFF-AR-10003045,5.88
4850,CA-2015-107818,FUR-CH-10000454,975.92
4851,CA-2015-107818,OFF-AR-10000380,303.84
4852,CA-2015-107818,OFF-ST-10000736,485.88
4853,CA-2015-113320,FUR-FU-10004270,12.54
4854,CA-2015-113320,OFF-ST-10000617,8.94
4855,CA-2015-113320,FUR-FU-10001706,9.24
4856,CA-2016-137526,OFF-BI-10003364,70.008
4857,CA-2016-137526,FUR-FU-10001861,77.6
4858,CA-2016-137526,FUR-FU-10004845,464.85
4859,CA-2018-136063,OFF-AR-10000823,10.192
4860,CA-2017-101546,OFF-BI-10001359,1793.98
4861,CA-2015-138940,TEC-PH-10001835,758.352
4862,CA-2017-125164,OFF-BI-10001191,20.368
4863,CA-2017-125164,OFF-BI-10003982,49.848
4864,CA-2018-163531,TEC-PH-10001425,239.97
4865,CA-2018-122490,FUR-CH-10001215,2404.704
4866,CA-2018-122490,OFF-BI-10001718,563.024
4867,CA-2018-122490,OFF-ST-10000991,344.91
4868,CA-2018-122490,OFF-LA-10001613,8.64
4869,CA-2018-131366,TEC-PH-10003437,89.988
4870,CA-2018-131366,OFF-PA-10000675,229.544
4871,CA-2018-164042,OFF-FA-10000840,1.824
4872,CA-2018-164042,OFF-AP-10001947,18.32
4873,CA-2018-164042,OFF-ST-10002301,48.816
4874,CA-2018-164042,OFF-BI-10001922,1.188
4875,CA-2015-132864,TEC-AC-10001267,119.8
4876,US-2015-155817,OFF-ST-10000532,61.568
4877,US-2015-155817,OFF-AR-10002335,6.192
4878,US-2017-131891,OFF-BI-10000201,2.214
4879,CA-2018-143567,OFF-EN-10004846,5.32
4880,CA-2018-143567,FUR-CH-10000454,975.92
4881,CA-2018-143567,TEC-AC-10004145,2249.91
4882,CA-2018-143567,OFF-ST-10001580,59.92
4883,CA-2018-104080,OFF-BI-10003876,171.2
4884,CA-2018-104080,OFF-AR-10001972,3.36
4885,CA-2015-151379,OFF-PA-10000595,114.2
4886,CA-2017-163167,FUR-CH-10004477,182.67
4887,CA-2017-163167,TEC-AC-10003441,101.7
4888,CA-2017-163167,OFF-ST-10004459,1126.02
4889,CA-2017-163167,OFF-ST-10003805,1263.3
4890,CA-2017-135776,OFF-AR-10001246,8.82
4891,CA-2017-135776,OFF-PA-10001295,37.94
4892,CA-2017-135776,OFF-AR-10001231,4.2
4893,CA-2017-135776,OFF-ST-10002743,227.28
4894,CA-2017-135776,OFF-PA-10004327,47.9
4895,CA-2017-135776,OFF-EN-10004773,61.96
4896,CA-2017-135776,OFF-ST-10003470,1117.92
4897,US-2015-122021,FUR-CH-10003761,183.372
4898,US-2015-122021,OFF-PA-10002230,7.968
4899,CA-2017-130484,OFF-BI-10000088,26.352
4900,CA-2018-120936,OFF-ST-10001526,481.32
4901,CA-2018-120936,OFF-SU-10002557,13.98
4902,CA-2018-110884,OFF-BI-10003669,25.92
4903,CA-2018-110884,OFF-LA-10003510,91.59
4904,US-2015-161613,FUR-CH-10003746,674.058
4905,US-2015-146353,OFF-BI-10003476,22.92
4906,US-2015-146353,OFF-ST-10001469,269.9
4907,CA-2015-133809,OFF-BI-10001757,11.808
4908,CA-2015-133809,TEC-PH-10004875,9.588
4909,CA-2018-127306,OFF-EN-10001219,18.336
4910,CA-2018-127306,OFF-PA-10000019,36.288
4911,CA-2018-127306,TEC-PH-10001924,111.984
4912,CA-2018-127306,OFF-BI-10002003,5.97
4913,CA-2018-127306,OFF-BI-10003727,2.508
4914,CA-2016-161830,OFF-AR-10004042,35.96
4915,CA-2016-161830,OFF-BI-10001097,14.952
4916,CA-2018-163125,OFF-AR-10004344,67.144
4917,CA-2018-163125,FUR-CH-10001802,254.058
4918,CA-2017-160304,FUR-BO-10004709,173.94
4919,CA-2017-160304,TEC-PH-10000455,231.98
4920,CA-2018-101728,OFF-BI-10002393,2.296
4921,CA-2018-114055,OFF-PA-10004381,96.08
4922,CA-2018-114055,OFF-FA-10003059,3.62
4923,CA-2018-114055,OFF-PA-10000994,629.1
4924,CA-2018-114055,TEC-PH-10002890,90.48
4925,CA-2018-126438,OFF-AR-10003338,14.88
4926,CA-2018-117653,FUR-TA-10003008,91.275
4927,CA-2018-143245,OFF-PA-10001972,19.44
4928,CA-2018-143245,FUR-CH-10000155,897.15
4929,US-2015-138828,OFF-AR-10000658,57.75
4930,US-2015-138828,OFF-PA-10000349,14.94
4931,CA-2018-143651,OFF-AR-10001446,23.1
4932,CA-2016-106978,OFF-EN-10004483,12.536
4933,CA-2016-106978,OFF-BI-10002012,1.08
4934,CA-2016-106978,OFF-FA-10003021,4.512
4935,CA-2016-155124,TEC-PH-10003356,16.776
4936,CA-2018-150931,OFF-BI-10004728,33.74
4937,CA-2015-157147,OFF-ST-10000078,1325.85
4938,CA-2015-157147,FUR-BO-10003034,333.999
4939,CA-2015-157147,OFF-AR-10003514,19.9
4940,CA-2016-156482,FUR-CH-10001708,1268.82
4941,CA-2016-156482,FUR-BO-10002598,283.92
4942,CA-2016-156482,OFF-AR-10001022,5.68
4943,CA-2018-106782,OFF-ST-10004459,375.34
4944,CA-2017-151372,OFF-PA-10004381,96.08
4945,CA-2017-151372,OFF-BI-10000050,11.68
4946,CA-2017-151372,OFF-FA-10000304,4.36
4947,CA-2015-102085,OFF-LA-10002475,29.24
4948,CA-2018-107125,OFF-BI-10001989,117.488
4949,CA-2018-107125,FUR-FU-10000732,18.84
4950,CA-2017-125815,OFF-AR-10004441,12.42
4951,CA-2016-144190,OFF-PA-10000304,12.96
4952,CA-2018-117926,OFF-AP-10002670,69.48
4953,CA-2016-153906,TEC-PH-10001527,85.9
4954,CA-2015-160262,OFF-AR-10002335,18.06
4955,CA-2015-160262,OFF-PA-10003641,79.14
4956,CA-2015-160262,FUR-FU-10002685,37.4
4957,CA-2016-127607,OFF-BI-10001308,2.512
4958,CA-2016-127607,OFF-FA-10003485,18.864
4959,CA-2017-166226,TEC-PH-10003357,61.192
4960,CA-2017-166226,OFF-AP-10002867,67.84
4961,CA-2015-156587,FUR-CH-10004477,48.712
4962,CA-2015-156587,OFF-AR-10001427,17.94
4963,CA-2015-156587,OFF-ST-10002344,242.94
4964,CA-2017-141180,OFF-BI-10000301,7.764
4965,CA-2016-109708,TEC-PH-10001944,467.04
4966,CA-2016-122406,TEC-PH-10001527,128.85
4967,CA-2016-122406,OFF-PA-10001307,8.4
4968,CA-2016-122406,TEC-AC-10004571,199.98
4969,CA-2016-122406,FUR-CH-10001973,110.98
4970,US-2017-153815,FUR-CH-10000513,207.984
4971,US-2017-153815,OFF-PA-10002421,36.112
4972,US-2017-153815,FUR-FU-10004090,35.568
4973,US-2017-153815,OFF-PA-10004071,88.768
4974,CA-2017-164896,OFF-PA-10002246,12.9
4975,CA-2016-142202,TEC-AC-10003198,717.12
4976,CA-2016-165050,OFF-BI-10001031,21.36
4977,CA-2016-165050,OFF-BI-10003727,6.688
4978,CA-2016-165050,TEC-PH-10001336,773.94
4979,US-2017-131114,OFF-SU-10001664,20.568
4980,US-2017-131114,OFF-AP-10003971,4.356
4981,US-2017-131114,TEC-AC-10000199,19.04
4982,CA-2015-160066,OFF-LA-10001045,5.22
4983,CA-2017-109925,OFF-ST-10003442,84.84
4984,CA-2016-160696,OFF-FA-10003059,7.24
4985,CA-2015-125171,OFF-LA-10001175,14.4
4986,CA-2017-149279,OFF-PA-10003441,15.552
4987,CA-2017-149279,FUR-CH-10004287,1325.76
4988,CA-2017-149279,OFF-BI-10004040,3.108
4989,CA-2018-107321,OFF-BI-10004022,6.672
4990,CA-2018-107321,TEC-PH-10002200,689.408
4991,US-2018-122714,OFF-BI-10001120,1889.99
4992,CA-2016-153038,OFF-EN-10000461,55.936
4993,CA-2016-153038,OFF-LA-10004008,18.432
4994,CA-2016-153038,FUR-FU-10000221,20.32
4995,CA-2015-132227,OFF-BI-10000962,52.064
4996,CA-2018-155824,OFF-AP-10000390,48.784
4997,CA-2018-155824,OFF-BI-10000014,13.092
4998,CA-2017-129238,TEC-PH-10004120,109.592
4999,CA-2017-129238,OFF-PA-10002764,56.7
5000,CA-2018-159688,TEC-AC-10000736,79.99
5001,CA-2017-136126,OFF-SU-10000898,69.5
5002,CA-2017-136126,OFF-PA-10004327,191.6
5003,CA-2017-155033,OFF-PA-10000143,10.56
5004,CA-2015-156006,TEC-AC-10002550,47.79
5005,CA-2016-158659,OFF-ST-10003306,714.3
5006,CA-2016-169796,TEC-MA-10000045,2321.9
5007,CA-2016-169796,OFF-ST-10001505,17.94
5008,CA-2016-102876,OFF-BI-10004781,9.522
5009,CA-2016-102876,TEC-PH-10002680,791.964
5010,CA-2016-102876,OFF-BI-10000848,4.923
5011,US-2018-139647,FUR-BO-10004467,209.979
5012,US-2018-160465,OFF-BI-10001670,33.93
5013,US-2018-160465,OFF-ST-10000136,222.32
5014,US-2018-160465,TEC-PH-10004522,210.564
5015,CA-2015-153850,FUR-FU-10002960,35.168
5016,CA-2015-153850,TEC-PH-10002584,1502.376
5017,CA-2015-127558,FUR-FU-10002505,10.11
5018,CA-2015-127558,TEC-AC-10003832,772.47
5019,CA-2015-127558,OFF-SU-10002537,20.46
5020,CA-2018-136511,OFF-SU-10003505,347.58
5021,CA-2017-133795,TEC-AC-10001465,72.64
5022,CA-2017-133795,TEC-AC-10003832,772.47
5023,CA-2017-133795,FUR-FU-10003731,39.92
5024,US-2018-130953,OFF-BI-10004828,33.48
5025,US-2018-130953,TEC-PH-10003012,461.97
5026,US-2018-130953,OFF-AP-10002311,137.62
5027,US-2018-130953,FUR-CH-10004626,302.67
5028,CA-2015-151792,TEC-AC-10001606,239.976
5029,CA-2018-139304,OFF-AR-10001216,8.34
5030,CA-2018-139304,OFF-SU-10001664,8.57
5031,CA-2018-139304,OFF-BI-10002498,119.616
5032,CA-2017-155166,FUR-CH-10003968,212.94
5033,CA-2017-155166,OFF-AP-10002765,26.49
5034,CA-2016-103954,FUR-BO-10004690,687.4
5035,CA-2015-169803,FUR-TA-10000688,653.55
5036,CA-2015-169803,TEC-AC-10003441,33.9
5037,CA-2018-141719,TEC-AC-10003610,239.96
5038,CA-2016-136469,FUR-TA-10001520,199.836
5039,CA-2016-136469,TEC-PH-10001817,716.0
5040,CA-2016-136469,OFF-BI-10004492,221.06
5041,CA-2017-158694,OFF-PA-10002421,67.71
5042,CA-2017-158694,OFF-AP-10000055,129.92
5043,CA-2017-158694,FUR-FU-10000965,467.46
5044,CA-2017-158694,OFF-PA-10001363,61.4
5045,CA-2017-158694,OFF-ST-10001496,720.76
5046,CA-2017-158694,OFF-BI-10004656,5.184
5047,CA-2017-158694,OFF-AR-10001227,14.7
5048,US-2015-104759,OFF-BI-10002071,8.134
5049,US-2015-104759,TEC-AC-10004901,79.984
5050,CA-2016-150511,OFF-PA-10001776,18.54
5051,CA-2016-134922,OFF-EN-10000483,24.4
5052,US-2018-120607,OFF-PA-10003129,195.64
5053,CA-2016-141243,TEC-AC-10003198,398.4
5054,CA-2016-141243,OFF-AR-10001246,7.056
5055,CA-2016-141243,FUR-BO-10003272,1352.3976
5056,CA-2016-162166,OFF-PA-10002606,26.4
5057,CA-2016-162166,OFF-ST-10002486,41.88
5058,CA-2017-120796,OFF-BI-10004330,99.846
5059,CA-2017-109722,TEC-PH-10000560,699.98
5060,CA-2017-109722,OFF-ST-10000060,584.82
5061,CA-2016-136798,OFF-BI-10003684,43.98
5062,CA-2016-136798,TEC-PH-10000441,377.97
5063,CA-2016-136798,FUR-FU-10000723,123.96
5064,CA-2018-122196,TEC-PH-10004977,391.98
5065,CA-2018-142090,TEC-AC-10002001,383.976
5066,CA-2018-142090,FUR-TA-10001889,1781.682
5067,CA-2018-160934,OFF-AR-10003504,21.4
5068,CA-2015-124478,TEC-CO-10001571,549.99
5069,CA-2015-124478,OFF-AP-10002495,167.535
5070,CA-2015-124478,OFF-EN-10002500,38.34
5071,CA-2015-124478,FUR-FU-10002088,53.88
5072,CA-2015-124478,TEC-PH-10001128,299.98
5073,CA-2016-145485,OFF-ST-10000649,62.8
5074,CA-2018-151071,OFF-BI-10002103,13.904
5075,CA-2015-134572,FUR-TA-10001705,744.1
5076,CA-2015-134572,OFF-ST-10004634,44.84
5077,CA-2015-134572,FUR-TA-10004442,401.59
5078,CA-2018-143217,OFF-BI-10002949,18.24
5079,US-2018-133312,FUR-BO-10002213,359.499
5080,US-2018-133312,OFF-ST-10001325,10.48
5081,US-2016-137533,OFF-PA-10003441,20.736
5082,CA-2017-155138,TEC-AC-10004209,35.168
5083,CA-2017-155138,OFF-PA-10000501,64.704
5084,CA-2017-108350,OFF-PA-10003656,105.52
5085,CA-2016-144302,OFF-BI-10001107,5.792
5086,CA-2016-109001,TEC-PH-10000562,466.158
5087,CA-2016-109001,TEC-AC-10001101,10.312
5088,CA-2016-109001,OFF-BI-10003529,2.556
5089,CA-2018-132738,OFF-PA-10001752,7.968
5090,CA-2018-132738,OFF-EN-10001141,8.784
5091,CA-2018-156720,OFF-FA-10003472,3.024
5092,CA-2016-119102,OFF-ST-10004507,51.45
5093,US-2015-140452,OFF-AP-10004036,14.016
5094,US-2015-140452,FUR-TA-10004086,214.95
5095,US-2015-140452,TEC-PH-10000307,35.04
5096,US-2015-140452,FUR-FU-10002088,10.776
5097,US-2015-140452,OFF-BI-10004965,4.6
5098,US-2015-140452,OFF-ST-10002485,35.168
5099,CA-2016-141936,OFF-BI-10002194,19.152
5100,CA-2015-158442,OFF-AR-10003732,4.448
5101,CA-2015-158442,OFF-PA-10002195,5.184
5102,CA-2015-158442,OFF-PA-10002365,15.552
5103,CA-2016-167374,OFF-PA-10001950,40.032
5104,CA-2016-167374,TEC-AC-10004633,16.776
5105,CA-2015-116568,FUR-CH-10002439,186.304
5106,CA-2016-147102,TEC-AC-10000682,66.36
5107,CA-2018-132213,OFF-AR-10004078,42.048
5108,CA-2018-132213,OFF-AR-10001958,67.92
5109,CA-2015-138450,OFF-EN-10001335,52.512
5110,CA-2015-138450,OFF-ST-10003479,186.912
5111,CA-2015-138450,OFF-PA-10003016,10.048
5112,CA-2016-153073,FUR-FU-10001025,17.496
5113,CA-2017-147970,OFF-PA-10003936,15.552
5114,CA-2017-150658,OFF-BI-10004140,10.776
5115,CA-2018-125640,OFF-LA-10004178,3.304
5116,CA-2018-154137,OFF-ST-10003324,35.48
5117,CA-2016-127173,OFF-FA-10004854,34.44
5118,CA-2016-127173,TEC-MA-10002859,629.93
5119,CA-2016-127173,OFF-BI-10000088,79.056
5120,CA-2015-149538,OFF-ST-10004180,232.55
5121,CA-2015-149538,TEC-AC-10002926,99.98
5122,CA-2015-149538,OFF-PA-10003797,19.44
5123,CA-2015-149538,OFF-PA-10002195,12.96
5124,CA-2015-160766,FUR-TA-10001039,464.292
5125,CA-2015-160766,OFF-EN-10001099,68.46
5126,CA-2015-160766,TEC-MA-10003979,2799.96
5127,CA-2015-160766,OFF-AP-10002945,601.3
5128,CA-2015-160766,TEC-PH-10001536,16.99
5129,CA-2015-160766,TEC-PH-10000526,287.97
5130,CA-2015-160766,OFF-PA-10000213,44.82
5131,CA-2018-146626,FUR-FU-10002501,101.12
5132,CA-2016-123330,TEC-PH-10001819,107.976
5133,CA-2018-155607,OFF-AP-10001962,58.73
5134,CA-2018-155607,OFF-BI-10003364,93.344
5135,CA-2017-151323,OFF-FA-10002983,17.05
5136,CA-2016-146696,OFF-BI-10002432,8.096
5137,CA-2017-128972,FUR-FU-10003096,30.36
5138,CA-2018-128335,OFF-EN-10001539,23.34
5139,CA-2018-128335,OFF-PA-10004996,51.55
5140,CA-2016-154886,TEC-AC-10001956,119.9
5141,CA-2017-111213,FUR-CH-10000454,1317.492
5142,CA-2017-111213,OFF-SU-10000946,63.84
5143,CA-2017-111213,OFF-BI-10004140,3.592
5144,CA-2018-161333,FUR-FU-10003039,86.26
5145,CA-2018-161333,OFF-ST-10000464,139.04
5146,CA-2018-161333,OFF-AP-10000252,46.8
5147,CA-2018-128734,FUR-FU-10001731,8.544
5148,CA-2018-128734,FUR-CH-10001394,842.376
5149,CA-2015-141796,TEC-PH-10001578,1214.85
5150,CA-2018-125101,OFF-ST-10000675,67.78
5151,CA-2018-169929,OFF-ST-10002352,39.9
5152,US-2015-121566,OFF-BI-10004528,2.688
5153,US-2015-121566,OFF-AR-10001026,6.6
5154,US-2016-124219,OFF-BI-10002215,28.4
5155,US-2016-124219,FUR-FU-10000305,212.94
5156,CA-2018-163006,TEC-PH-10002584,1001.584
5157,CA-2018-163006,FUR-CH-10000229,569.058
5158,CA-2018-163006,FUR-FU-10003799,14.224
5159,CA-2016-156146,TEC-PH-10001700,105.584
5160,CA-2016-156146,TEC-PH-10001527,68.72
5161,CA-2015-111192,FUR-BO-10002916,1367.84
5162,CA-2017-115378,FUR-CH-10000863,301.96
5163,CA-2016-161627,FUR-CH-10003968,170.352
5164,CA-2015-121006,OFF-AR-10001149,3.9
5165,CA-2015-121006,OFF-PA-10000130,12.84
5166,CA-2015-121006,OFF-PA-10002479,15.84
5167,CA-2015-121006,FUR-CH-10004997,563.94
5168,CA-2015-121006,OFF-ST-10004950,62.94
5169,CA-2015-121006,OFF-ST-10001490,535.41
5170,CA-2017-122903,FUR-CH-10002024,3504.9
5171,CA-2017-122903,OFF-PA-10001790,144.12
5172,CA-2017-122903,OFF-PA-10000994,314.55
5173,CA-2016-107741,OFF-AR-10002399,3.408
5174,CA-2018-106432,OFF-BI-10002799,2.072
5175,CA-2018-106432,FUR-BO-10004360,328.3992
5176,CA-2017-148908,OFF-BI-10002082,53.248
5177,CA-2017-123015,OFF-BI-10004967,4.992
5178,US-2016-120502,FUR-FU-10004973,37.68
5179,US-2016-120502,TEC-PH-10003645,258.576
5180,US-2016-120502,OFF-AP-10004980,75.84
5181,CA-2018-108749,OFF-PA-10003797,45.36
5182,CA-2018-108749,OFF-BI-10003707,45.78
5183,CA-2018-163335,OFF-ST-10000885,40.29
5184,CA-2018-163335,OFF-BI-10002827,38.71
5185,CA-2016-134719,OFF-ST-10004459,1801.632
5186,US-2016-154389,TEC-PH-10002789,748.752
5187,CA-2016-115567,TEC-AC-10001314,199.96
5188,CA-2016-115567,FUR-CH-10000015,1516.2
5189,US-2018-136679,TEC-AC-10004855,167.952
5190,US-2018-136679,OFF-AR-10003582,45.04
5191,US-2018-141943,OFF-EN-10003448,23.16
5192,CA-2015-101560,FUR-FU-10003773,397.6
5193,CA-2015-101560,OFF-PA-10001363,85.96
5194,CA-2015-101560,OFF-AR-10004757,13.12
5195,CA-2015-101560,OFF-BI-10000309,45.66
5196,CA-2015-159709,OFF-EN-10001434,158.13
5197,CA-2015-159709,TEC-PH-10003988,43.6
5198,CA-2017-103982,OFF-SU-10000151,3930.072
5199,CA-2017-103982,OFF-FA-10001332,2.304
5200,CA-2017-103982,TEC-PH-10000895,431.976
5201,CA-2017-103982,TEC-AC-10002857,41.72
5202,CA-2016-142454,FUR-FU-10004018,104.23
5203,CA-2016-142454,OFF-ST-10003638,70.26
5204,CA-2016-102016,OFF-AR-10004685,9.26
5205,CA-2016-102016,OFF-ST-10001713,105.98
5206,CA-2016-102016,OFF-FA-10000490,1.24
5207,CA-2016-102016,OFF-LA-10002043,20.7
5208,CA-2016-102016,OFF-PA-10002464,28.9
5209,CA-2016-102016,OFF-EN-10002504,27.18
5210,CA-2016-156755,OFF-ST-10002615,465.18
5211,CA-2016-130876,OFF-ST-10004258,36.63
5212,CA-2017-145898,OFF-ST-10004507,51.45
5213,CA-2017-145898,OFF-LA-10000262,7.83
5214,CA-2017-145898,OFF-AR-10002445,35.4
5215,CA-2017-145898,OFF-PA-10001667,29.9
5216,US-2018-159562,OFF-EN-10000461,17.48
5217,CA-2018-134635,OFF-PA-10002254,79.14
5218,CA-2018-167080,OFF-AR-10001868,8.4
5219,CA-2018-145653,FUR-CH-10004875,498.26
5220,CA-2015-140487,FUR-BO-10000711,212.94
5221,CA-2018-117401,OFF-AP-10000938,706.86
5222,CA-2018-117401,TEC-PH-10003555,114.95
5223,CA-2018-117401,OFF-BI-10001267,43.19
5224,US-2018-109582,OFF-PA-10004071,166.44
5225,CA-2017-119865,OFF-BI-10001553,36.56
5226,CA-2017-119865,OFF-BI-10003007,186.144
5227,CA-2017-119865,FUR-BO-10003272,353.568
5228,US-2015-147648,OFF-PA-10001033,81.98
5229,CA-2018-124436,OFF-BI-10001553,14.624
5230,CA-2018-124436,FUR-TA-10001095,697.16
5231,CA-2018-124436,FUR-FU-10001185,30.93
5232,CA-2018-124436,OFF-BI-10000343,27.496
5233,CA-2015-115084,FUR-CH-10004626,605.34
5234,CA-2018-131037,FUR-TA-10001768,210.008
5235,CA-2017-111143,OFF-AP-10001947,54.96
5236,CA-2015-166744,FUR-FU-10004952,164.22
5237,CA-2015-166744,FUR-BO-10001337,362.94
5238,CA-2015-166744,TEC-AC-10003628,59.98
5239,CA-2017-116561,OFF-ST-10004186,332.94
5240,CA-2017-116561,OFF-BI-10001658,39.872
5241,CA-2017-110730,OFF-SU-10004737,13.68
5242,CA-2018-146367,OFF-BI-10002827,3.318
5243,CA-2017-149454,OFF-BI-10003694,10.44
5244,CA-2017-156265,FUR-TA-10001691,136.464
5245,CA-2017-156265,TEC-PH-10001918,333.576
5246,CA-2017-156265,OFF-BI-10000285,12.544
5247,US-2016-168914,OFF-AP-10000358,20.768
5248,US-2018-110989,TEC-AC-10002345,43.5
5249,CA-2016-106215,OFF-FA-10001229,12.576
5250,US-2017-169369,TEC-AC-10001314,249.95
5251,US-2017-169369,OFF-PA-10004438,49.12
5252,CA-2016-132318,OFF-AP-10000026,182.91
5253,US-2015-131982,OFF-BI-10004224,107.648
5254,CA-2016-125185,FUR-CH-10002647,99.372
5255,CA-2016-125185,FUR-FU-10003247,33.568
5256,CA-2017-130078,OFF-PA-10003270,10.56
5257,US-2018-114034,OFF-PA-10004735,38.88
5258,US-2018-115595,OFF-PA-10001745,35.2
5259,CA-2018-158722,OFF-PA-10000176,45.528
5260,CA-2015-105165,TEC-PH-10000675,196.776
5261,CA-2015-105165,OFF-BI-10000050,2.92
5262,CA-2015-105165,FUR-TA-10004154,200.795
5263,CA-2015-105165,TEC-AC-10002718,46.688
5264,CA-2015-105165,OFF-AR-10003179,21.864
5265,CA-2018-147452,OFF-PA-10001838,11.76
