Order_Detail_ID,Order_ID,Product_ID,Sales,Sales_Category,High_Value_Sale
4156,CA-2016-101091,TEC-AC-10003280,47.984,Low,No
4157,CA-2016-101091,OFF-BI-10001107,26.064,Low,No
4158,CA-2015-126907,OFF-PA-10000533,15.696,Low,No
4159,US-2017-164588,OFF-AR-10003056,12.84,Low,No
4160,CA-2018-115546,TEC-PH-10002834,539.97,High,Yes
4161,CA-2018-115546,OFF-ST-10002214,22.58,Low,No
4162,CA-2016-163587,OFF-LA-10004484,16.52,Low,No
4163,CA-2016-163587,OFF-BI-10003091,671.94,High,Yes
4164,US-2018-106131,TEC-AC-10003027,169.064,Medium,No
4165,US-2018-106131,OFF-ST-10003638,168.624,Medium,No
4166,CA-2016-160213,OFF-PA-10003848,19.44,Low,No
4167,CA-2015-157924,OFF-ST-10002352,31.92,Low,No
4168,CA-2015-157924,FUR-CH-10000229,433.568,Medium,No
4169,CA-2016-100216,OFF-PA-10000788,31.104,Low,No
4170,CA-2016-100216,OFF-PA-10002968,54.816,Low,No
4171,CA-2018-100601,OFF-ST-10002486,48.86,Low,No
4172,CA-2017-152163,OFF-BI-10002215,14.2,Low,No
4173,CA-2017-152163,OFF-PA-10000788,12.96,Low,No
4174,CA-2017-152163,OFF-BI-10003364,58.34,Low,No
4175,CA-2016-154340,OFF-AR-10003582,56.3,Low,No
4176,CA-2015-128846,TEC-PH-10003273,629.95,High,Yes
4177,CA-2015-128846,OFF-PA-10000100,122.97,Medium,No
4178,CA-2017-148593,OFF-PA-10001776,46.35,Low,No
4179,US-2018-119039,OFF-BI-10004182,14.976,Low,No
4180,CA-2018-128426,OFF-BI-10000756,4.24,Low,No
4181,US-2018-136868,TEC-AC-10001539,319.96,Medium,No
4182,US-2018-136868,OFF-PA-10002377,17.04,Low,No
4183,US-2018-136868,OFF-ST-10000991,344.91,Medium,No
4184,CA-2017-143749,FUR-BO-10002853,81.94,Low,No
4185,CA-2017-111493,TEC-AC-10004510,98.16,Low,No
4186,CA-2018-112536,OFF-BI-10003712,6.874,Low,No
4187,CA-2018-112536,OFF-BI-10002571,1.996,Low,No
4188,CA-2018-112536,OFF-ST-10004835,8.928,Low,No
4189,CA-2017-157714,OFF-PA-10004022,9.99,Low,No
4190,CA-2018-166709,TEC-CO-10004722,10499.97,High,Yes
4191,CA-2016-129392,OFF-PA-10004248,21.12,Low,No
4192,CA-2016-150875,FUR-TA-10000577,696.42,High,Yes
4193,CA-2016-150875,TEC-PH-10001254,304.776,Medium,No
4194,CA-2016-154200,OFF-AR-10001044,51.98,Low,No
4195,CA-2017-124233,FUR-FU-10002597,24.7,Low,No
4196,US-2016-134271,OFF-LA-10004093,21.93,Low,No
4197,US-2017-161683,OFF-AP-10000179,394.816,Medium,No
4198,US-2017-161683,OFF-BI-10001072,18.192,Low,No
4199,CA-2016-143105,OFF-LA-10004093,7.31,Low,No
4200,CA-2016-143105,TEC-CO-10002095,799.984,High,Yes
4201,CA-2016-143105,OFF-PA-10002713,41.28,Low,No
4202,CA-2016-143105,OFF-PA-10002254,184.66,Medium,No
4203,CA-2015-145387,OFF-AR-10001683,49.25,Low,No
4204,CA-2015-145387,OFF-PA-10002195,10.16,Low,No
4205,CA-2015-145387,FUR-FU-10002364,14.76,Low,No
4206,CA-2015-145387,OFF-BI-10004001,34.08,Low,No
4207,CA-2015-145387,FUR-FU-10000023,17.67,Low,No
4208,CA-2015-145387,FUR-CH-10002320,1604.9,High,Yes
4209,CA-2015-145387,FUR-TA-10003238,385.686,Medium,No
4210,CA-2018-109715,OFF-PA-10004965,15.984,Low,No
4211,CA-2015-166457,OFF-PA-10003016,9.42,Low,No
4212,CA-2015-166457,OFF-AR-10003651,6.56,Low,No
4213,CA-2015-166457,OFF-PA-10001363,24.56,Low,No
4214,CA-2017-164637,OFF-BI-10003876,128.4,Medium,No
4215,CA-2015-103590,OFF-EN-10004007,62.28,Low,No
4216,CA-2016-111234,OFF-LA-10002271,9.24,Low,No
4217,CA-2018-149881,FUR-BO-10003894,482.664,Medium,No
4218,CA-2018-149881,TEC-MA-10000418,4799.984,High,Yes
4219,CA-2018-134565,OFF-PA-10004243,37.94,Low,No
4220,CA-2018-134565,OFF-BI-10001759,18.288,Low,No
4221,CA-2018-134565,TEC-MA-10001570,385.8,Medium,No
4222,CA-2018-134565,OFF-ST-10004804,102.96,Medium,No
4223,CA-2018-134565,FUR-BO-10001519,174.42,Medium,No
4224,CA-2017-108644,OFF-BI-10000343,1.964,Low,No
4225,US-2015-102631,FUR-FU-10003930,94.428,Low,No
4226,CA-2018-120327,OFF-FA-10004854,45.92,Low,No
4227,CA-2016-154970,FUR-CH-10003396,61.584,Low,No
4228,CA-2017-113803,OFF-PA-10001994,22.48,Low,No
4229,CA-2018-100223,FUR-FU-10003601,332.028,Medium,No
4230,CA-2018-100223,OFF-BI-10003429,11.394,Low,No
4231,CA-2018-100223,OFF-PA-10000232,15.552,Low,No
4232,CA-2018-100223,OFF-PA-10002195,31.104,Low,No
4233,CA-2018-100223,OFF-BI-10004492,6.316,Low,No
4234,CA-2015-168823,OFF-PA-10004000,11.352,Low,No
4235,CA-2015-168823,OFF-LA-10004425,20.808,Low,No
4236,CA-2017-162404,OFF-BI-10000948,11.416,Low,No
4237,CA-2018-104024,OFF-AR-10001972,9.408,Low,No
4238,CA-2018-147144,OFF-AR-10004587,19.83,Low,No
4239,CA-2018-158673,OFF-PA-10000994,209.7,Medium,No
4240,CA-2015-133704,OFF-AP-10001366,43.92,Low,No
4241,CA-2015-133704,OFF-BI-10001636,20.232,Low,No
4242,CA-2017-159142,TEC-PH-10001448,149.97,Medium,No
4243,CA-2017-159142,OFF-PA-10001776,27.81,Low,No
4244,CA-2015-138436,TEC-AC-10002323,66.3,Low,No
4245,CA-2018-117702,OFF-AR-10004582,1.64,Low,No
4246,CA-2018-117702,FUR-FU-10000576,1049.2,High,Yes
4247,CA-2018-117702,FUR-FU-10004270,20.9,Low,No
4248,CA-2017-157336,OFF-BI-10004236,88.08,Low,No
4249,CA-2017-157336,FUR-CH-10004997,751.92,High,Yes
4250,CA-2015-168130,FUR-CH-10000988,887.103,High,Yes
4251,CA-2016-155068,TEC-PH-10004897,55.944,Low,No
4252,CA-2016-155068,OFF-AR-10002656,10.688,Low,No
4253,CA-2016-155068,TEC-PH-10004924,11.824,Low,No
4254,CA-2018-163160,OFF-PA-10003127,63.312,Low,No
4255,CA-2018-163160,OFF-BI-10000778,96.784,Low,No
4256,CA-2018-163160,FUR-FU-10001424,10.476,Low,No
4257,CA-2016-101924,OFF-BI-10000962,9.762,Low,No
4258,CA-2017-124793,FUR-CH-10002880,196.784,Medium,No
4259,CA-2018-118367,OFF-EN-10004386,47.98,Low,No
4260,CA-2018-164819,OFF-LA-10001045,13.05,Low,No
4261,CA-2018-158344,TEC-AC-10002006,63.96,Low,No
4262,CA-2018-123351,OFF-AP-10001242,80.48,Low,No
4263,CA-2018-110429,OFF-BI-10000216,11.673,Low,No
4264,US-2017-131611,FUR-TA-10002774,863.128,High,Yes
4265,US-2017-131611,OFF-BI-10004364,3.564,Low,No
4266,US-2017-131611,FUR-BO-10000780,956.6648,High,Yes
4267,US-2017-131611,OFF-BI-10001989,12.588,Low,No
4268,US-2017-131611,TEC-AC-10004001,171.96,Medium,No
4269,US-2018-124821,FUR-TA-10000688,871.4,High,Yes
4270,CA-2016-166975,FUR-FU-10003930,692.472,High,Yes
4271,CA-2017-123806,FUR-FU-10000965,207.76,Medium,No
4272,US-2018-158505,TEC-PH-10004071,71.928,Low,No
4273,US-2018-158505,OFF-AR-10001044,25.99,Low,No
4274,CA-2016-142692,OFF-BI-10004140,3.592,Low,No
4275,CA-2016-123456,OFF-AP-10002684,48.632,Low,No
4276,CA-2018-151358,OFF-ST-10000046,323.1,Medium,No
4277,US-2017-107440,TEC-MA-10001047,9099.93,High,Yes
4278,US-2017-107440,FUR-FU-10000550,9.96,Low,No
4279,US-2017-107440,OFF-BI-10002432,25.3,Low,No
4280,CA-2015-166989,OFF-PA-10004470,11.36,Low,No
4281,CA-2015-166989,FUR-CH-10001797,69.264,Low,No
4282,CA-2015-103100,OFF-LA-10003720,3.69,Low,No
4283,CA-2015-103100,OFF-BI-10004600,1103.97,High,Yes
4284,CA-2016-105690,FUR-BO-10003965,246.1328,Medium,No
4285,CA-2016-105690,OFF-LA-10000240,11.696,Low,No
4286,CA-2016-105690,TEC-CO-10001571,439.992,Medium,No
4287,CA-2018-127516,OFF-ST-10000736,64.784,Low,No
4288,US-2016-117184,OFF-BI-10002082,33.28,Low,No
4289,US-2016-117184,OFF-PA-10002250,14.088,Low,No
4290,CA-2018-102407,OFF-AR-10000122,11.16,Low,No
4291,CA-2018-102407,FUR-TA-10003748,896.328,High,Yes
4292,CA-2018-102407,OFF-AP-10001394,189.0,Medium,No
4293,CA-2018-130967,TEC-PH-10004896,53.982,Low,No
4294,CA-2018-101581,FUR-TA-10002607,177.225,Medium,No
4295,CA-2018-169124,FUR-FU-10001215,129.39,Medium,No
4296,CA-2018-117261,OFF-ST-10000419,54.32,Low,No
4297,CA-2018-129021,TEC-PH-10001459,4367.896,High,Yes
4298,CA-2018-129021,OFF-PA-10000241,49.568,Low,No
4299,CA-2018-129021,OFF-AP-10003040,161.376,Medium,No
4300,CA-2018-129021,FUR-FU-10001852,2.784,Low,No
4301,CA-2018-129021,OFF-PA-10000141,8.72,Low,No
4302,CA-2015-123253,OFF-AR-10002804,3.912,Low,No
4303,CA-2017-121601,OFF-EN-10003862,59.752,Low,No
4304,CA-2015-162278,FUR-FU-10000448,63.92,Low,No
4305,CA-2015-162278,TEC-PH-10000526,383.96,Medium,No
4306,CA-2017-161095,OFF-BI-10002764,7.752,Low,No
4307,CA-2017-161095,OFF-BI-10001524,33.568,Low,No
4308,CA-2015-125829,TEC-PH-10001079,666.344,High,Yes
4309,CA-2015-125829,FUR-TA-10002041,573.728,High,Yes
4310,CA-2015-125829,OFF-BI-10001036,21.936,Low,No
4311,CA-2015-125829,OFF-PA-10000223,19.44,Low,No
4312,CA-2015-125829,TEC-MA-10003246,447.968,Medium,No
4313,CA-2015-123127,OFF-AP-10001962,16.78,Low,No
4314,CA-2016-115945,OFF-AR-10004062,20.96,Low,No
4315,CA-2016-115945,OFF-BI-10004330,88.752,Low,No
4316,CA-2016-115945,OFF-ST-10001963,304.23,Medium,No
4317,CA-2016-136735,OFF-EN-10002230,167.86,Medium,No
4318,US-2018-136189,FUR-FU-10000175,82.38,Low,No
4319,CA-2015-152345,TEC-PH-10004897,23.976,Low,No
4320,CA-2015-152345,OFF-ST-10003123,33.29,Low,No
4321,US-2016-147662,OFF-BI-10001658,14.952,Low,No
4322,US-2016-147662,TEC-PH-10002834,323.982,Medium,No
4323,US-2016-147662,OFF-BI-10002160,2.286,Low,No
4324,US-2016-147662,OFF-AR-10004999,14.352,Low,No
4325,US-2016-147662,TEC-AC-10003280,71.976,Low,No
4326,CA-2017-153346,OFF-AR-10000315,9.21,Low,No
4327,CA-2017-153346,OFF-PA-10000007,18.0,Low,No
4328,CA-2018-118360,OFF-PA-10000791,42.93,Low,No
4329,CA-2018-149853,OFF-PA-10000556,15.552,Low,No
4330,CA-2018-149853,OFF-AP-10000804,17.92,Low,No
4331,CA-2018-107909,TEC-AC-10001998,19.99,Low,No
4332,CA-2018-107909,OFF-BI-10003476,22.92,Low,No
4333,CA-2016-112375,TEC-AC-10003237,50.88,Low,No
4334,CA-2016-112375,OFF-EN-10003798,27.312,Low,No
4335,CA-2016-154795,OFF-EN-10003068,7.92,Low,No
4336,CA-2016-154795,FUR-FU-10002088,14.368,Low,No
4337,CA-2016-125234,TEC-AC-10000158,107.97,Medium,No
4338,CA-2016-125234,OFF-PA-10000482,113.82,Medium,No
4339,CA-2018-133501,OFF-PA-10004888,5.184,Low,No
4340,US-2015-129609,OFF-AR-10003478,16.28,Low,No
4341,CA-2018-130309,OFF-ST-10003208,544.38,High,Yes
4342,CA-2018-105410,OFF-BI-10004970,19.824,Low,No
4343,CA-2018-105410,TEC-PH-10000038,657.504,High,Yes
4344,CA-2018-105410,TEC-AC-10001552,99.54,Low,No
4345,CA-2018-105410,TEC-AC-10002926,199.96,Medium,No
4346,CA-2017-120355,FUR-CH-10001394,631.782,High,Yes
4347,CA-2017-120355,FUR-FU-10004053,60.72,Low,No
4348,CA-2018-169894,OFF-BI-10004230,20.724,Low,No
4349,CA-2018-169894,OFF-ST-10000060,415.872,Medium,No
4350,US-2018-100482,OFF-ST-10001325,16.768,Low,No
4351,US-2018-100482,TEC-AC-10003441,27.12,Low,No
4352,CA-2018-107748,TEC-PH-10003215,95.84,Low,No
4353,CA-2018-107748,OFF-PA-10002005,12.96,Low,No
4354,CA-2018-153654,OFF-BI-10004465,19.008,Low,No
4355,CA-2016-155600,OFF-BI-10000545,1598.058,High,Yes
4356,CA-2016-155600,OFF-AR-10003752,36.96,Low,No
4357,CA-2018-162565,OFF-PA-10001937,10.368,Low,No
4358,CA-2018-162565,FUR-FU-10004306,77.72,Low,No
4359,CA-2018-162565,FUR-CH-10003973,520.464,High,Yes
4360,CA-2017-127642,OFF-PA-10000565,111.96,Medium,No
4361,US-2018-163195,TEC-PH-10003875,29.16,Low,No
4362,CA-2018-111332,OFF-AR-10001953,131.94,Medium,No
4363,CA-2018-111332,OFF-AR-10001374,25.92,Low,No
4364,CA-2018-111332,OFF-ST-10003816,704.76,High,Yes
4365,CA-2018-111332,OFF-FA-10001843,7.41,Low,No
4366,CA-2018-111332,OFF-AR-10000657,21.5,Low,No
4367,CA-2018-117044,OFF-FA-10000936,10.528,Low,No
4368,CA-2018-117044,OFF-PA-10003657,20.544,Low,No
4369,US-2017-165078,OFF-BI-10001989,104.9,Medium,No
4370,US-2017-165078,OFF-AR-10002987,39.68,Low,No
4371,US-2017-165078,OFF-LA-10000414,51.75,Low,No
4372,US-2018-169320,OFF-AR-10003602,11.68,Low,No
4373,US-2018-169320,TEC-AC-10002550,159.75,Medium,No
4374,CA-2017-158575,OFF-AP-10002998,103.968,Medium,No
4375,CA-2015-166954,FUR-FU-10003708,303.25,Medium,No
4376,CA-2015-166954,OFF-AP-10001391,270.72,Medium,No
4377,CA-2015-166954,FUR-CH-10003973,1487.04,High,Yes
4378,CA-2016-140830,OFF-EN-10000461,17.48,Low,No
4379,CA-2016-140830,OFF-EN-10002831,71.88,Low,No
4380,CA-2016-152891,OFF-AR-10004648,60.45,Low,No
4381,CA-2016-152891,FUR-TA-10001857,253.176,Medium,No
4382,US-2016-122784,OFF-BI-10000546,2.88,Low,No
4383,US-2016-122784,FUR-BO-10004690,384.944,Medium,No
4384,US-2016-122784,TEC-PH-10001557,153.584,Medium,No
4385,US-2016-122784,FUR-BO-10002545,913.43,High,Yes
4386,CA-2017-156811,OFF-AP-10001366,43.92,Low,No
4387,CA-2017-156811,OFF-BI-10001628,25.032,Low,No
4388,CA-2018-111556,OFF-PA-10003651,46.76,Low,No
4389,CA-2018-111556,FUR-BO-10003159,183.968,Medium,No
4390,CA-2018-111556,TEC-PH-10001459,1259.97,High,Yes
4391,CA-2018-111556,OFF-AR-10004602,68.97,Low,No
4392,CA-2017-108868,OFF-AR-10001953,70.368,Low,No
4393,CA-2017-108868,TEC-PH-10000923,59.96,Low,No
4394,CA-2015-142965,OFF-ST-10002583,25.984,Low,No
4395,CA-2015-142965,OFF-BI-10000977,27.36,Low,No
4396,CA-2017-148740,TEC-PH-10002549,361.376,Medium,No
4397,US-2015-138758,FUR-CH-10002880,172.186,Medium,No
4398,US-2015-138758,FUR-FU-10003039,69.008,Low,No
4399,CA-2017-131737,OFF-EN-10003055,199.9,Medium,No
4400,CA-2017-131737,OFF-AP-10002945,901.95,High,Yes
4401,CA-2017-131737,FUR-FU-10004306,971.5,High,Yes
4402,CA-2017-114538,OFF-AR-10002445,11.328,Low,No
4403,CA-2015-127936,OFF-AR-10002445,21.24,Low,No
4404,CA-2016-164336,TEC-AC-10002345,34.8,Low,No
4405,CA-2016-164336,OFF-ST-10001558,38.976,Low,No
4406,CA-2017-100041,OFF-PA-10001622,9.08,Low,No
4407,CA-2017-100041,OFF-PA-10000418,314.55,Medium,No
4408,CA-2017-100041,OFF-BI-10000343,4.91,Low,No
4409,US-2015-154879,OFF-LA-10004425,5.78,Low,No
4410,US-2015-154879,OFF-AR-10001897,107.94,Medium,No
4411,CA-2015-130624,OFF-PA-10003883,19.65,Low,No
4412,CA-2015-130624,TEC-PH-10003963,617.97,High,Yes
4413,CA-2015-130624,OFF-AP-10001303,59.7,Low,No
4414,CA-2018-132339,OFF-BI-10003925,387.99,Medium,No
4415,CA-2015-153983,TEC-PH-10004586,575.92,High,Yes
4416,CA-2015-153983,OFF-FA-10003495,30.4,Low,No
4417,CA-2018-112900,OFF-BI-10002867,478.24,Medium,No
4418,CA-2015-160157,FUR-FU-10003773,190.848,Medium,No
4419,CA-2015-139633,OFF-BI-10002954,5.484,Low,No
4420,CA-2016-163090,OFF-SU-10002537,40.92,Low,No
4421,CA-2015-117016,OFF-AR-10001374,15.552,Low,No
4422,CA-2018-159464,OFF-AP-10001492,17.24,Low,No
4423,CA-2018-159464,FUR-BO-10003546,302.94,Medium,No
4424,CA-2018-159464,TEC-PH-10002185,34.75,Low,No
4425,CA-2018-159464,OFF-BI-10000315,113.94,Medium,No
4426,CA-2018-159464,TEC-PH-10002350,55.98,Low,No
4427,US-2018-103226,OFF-PA-10002666,27.18,Low,No
4428,CA-2018-119452,FUR-CH-10004495,1805.88,High,Yes
4429,CA-2018-147725,OFF-AR-10001725,70.95,Low,No
4430,CA-2017-168893,OFF-FA-10002280,20.0,Low,No
4431,CA-2017-168893,OFF-AR-10001770,7.98,Low,No
4432,CA-2017-168893,FUR-FU-10002885,24.1,Low,No
4433,CA-2017-168893,OFF-AR-10003772,8.75,Low,No
4434,CA-2017-168893,FUR-TA-10003392,842.94,High,Yes
4435,CA-2017-163398,OFF-BI-10000014,2.182,Low,No
4436,CA-2017-163398,OFF-AR-10003217,27.384,Low,No
4437,CA-2017-163398,OFF-AP-10002403,26.406,Low,No
4438,CA-2017-162726,OFF-PA-10001972,10.368,Low,No
4439,CA-2017-162726,OFF-PA-10004041,23.68,Low,No
4440,US-2017-111290,TEC-AC-10004975,109.95,Medium,No
4441,US-2017-111290,OFF-ST-10001932,965.85,High,Yes
4442,US-2017-111290,OFF-AR-10001761,29.2,Low,No
4443,US-2017-111290,OFF-PA-10002262,32.4,Low,No
4444,US-2015-147704,OFF-EN-10004483,78.35,Low,No
4445,US-2015-147704,OFF-PA-10003270,31.68,Low,No
4446,US-2015-147704,OFF-BI-10001634,29.12,Low,No
4447,US-2015-147704,OFF-ST-10000675,169.45,Medium,No
4448,CA-2016-121965,FUR-FU-10000732,12.56,Low,No
4449,CA-2016-121965,OFF-PA-10004355,6.48,Low,No
4450,CA-2016-121965,OFF-EN-10000056,186.69,Medium,No
4451,CA-2017-147137,FUR-FU-10000221,25.4,Low,No
4452,CA-2017-147137,OFF-EN-10003567,43.96,Low,No
4453,CA-2017-147137,FUR-BO-10001811,1279.165,High,Yes
4454,CA-2017-147137,OFF-ST-10002486,27.92,Low,No
4455,US-2016-146745,FUR-CH-10002372,129.568,Medium,No
4456,US-2016-146745,OFF-BI-10003274,6.368,Low,No
4457,CA-2018-115175,OFF-PA-10001878,244.55,Medium,No
4458,CA-2018-105851,OFF-SU-10002881,1332.496,High,Yes
4459,US-2018-125717,FUR-FU-10001979,32.776,Low,No
4460,US-2018-125717,OFF-ST-10001522,147.184,Medium,No
4461,US-2018-125717,TEC-AC-10003657,54.384,Low,No
4462,US-2018-125717,OFF-BI-10001718,76.776,Low,No
4463,US-2018-125717,OFF-PA-10003022,14.352,Low,No
4464,US-2018-125717,OFF-AP-10000891,209.792,Medium,No
4465,CA-2016-163895,OFF-BI-10004970,3.304,Low,No
4466,CA-2018-168641,OFF-AR-10003759,16.38,Low,No
4467,CA-2018-168641,OFF-EN-10003001,167.96,Medium,No
4468,CA-2018-168641,FUR-BO-10000780,321.568,Medium,No
4469,CA-2018-168641,OFF-PA-10001972,12.96,Low,No
4470,CA-2018-156895,FUR-CH-10003535,128.058,Medium,No
4471,CA-2018-121300,FUR-CH-10003774,63.686,Low,No
4472,CA-2018-121300,TEC-AC-10004571,239.976,Medium,No
4473,CA-2018-121300,FUR-TA-10004442,344.22,Medium,No
4474,CA-2018-121300,OFF-PA-10002787,15.552,Low,No
4475,CA-2018-121300,FUR-FU-10004586,21.248,Low,No
4476,CA-2018-121300,OFF-PA-10002606,8.448,Low,No
4477,CA-2018-130211,OFF-ST-10000129,333.09,Medium,No
4478,CA-2018-130211,FUR-TA-10003748,248.98,Medium,No
4479,CA-2015-147235,OFF-PA-10004948,24.9,Low,No
4480,CA-2017-109365,OFF-FA-10001561,15.26,Low,No
4481,CA-2017-109365,OFF-AP-10002998,43.32,Low,No
4482,CA-2017-109365,OFF-BI-10003981,43.584,Low,No
4483,CA-2017-109365,OFF-PA-10001725,116.28,Medium,No
4484,CA-2017-109365,OFF-BI-10002071,9.296,Low,No
4485,CA-2017-109365,OFF-PA-10000477,19.44,Low,No
4486,CA-2017-109365,OFF-PA-10004359,314.55,Medium,No
4487,CA-2016-162621,OFF-BI-10000962,16.27,Low,No
4488,CA-2016-162621,OFF-SU-10003567,69.12,Low,No
4489,CA-2016-162621,OFF-BI-10003708,4.47,Low,No
4490,CA-2018-105921,FUR-TA-10001095,418.296,Medium,No
4491,CA-2015-150798,TEC-CO-10001571,659.988,High,Yes
4492,CA-2015-150798,FUR-FU-10000221,8.128,Low,No
4493,CA-2015-150798,OFF-PA-10001972,36.288,Low,No
4494,CA-2015-150798,FUR-CH-10000015,909.72,High,Yes
4495,CA-2018-112753,FUR-BO-10004015,917.9235,High,Yes
4496,CA-2018-112753,OFF-PA-10002036,38.88,Low,No
4497,CA-2018-155075,OFF-BI-10003650,631.176,High,Yes
4498,CA-2015-103401,OFF-PA-10003309,12.96,Low,No
4499,CA-2017-124814,OFF-PA-10002787,12.96,Low,No
4500,CA-2017-124814,OFF-BI-10000174,23.2,Low,No
4501,CA-2015-116757,OFF-PA-10002005,25.92,Low,No
4502,CA-2015-116757,OFF-FA-10002815,21.312,Low,No
4503,US-2015-138247,TEC-PH-10000213,173.656,Medium,No
4504,US-2015-138247,OFF-AP-10000828,361.96,Medium,No
4505,US-2015-138247,TEC-AC-10004708,62.85,Low,No
4506,US-2015-138247,TEC-PH-10001530,818.376,High,Yes
4507,US-2015-138247,OFF-ST-10002301,20.34,Low,No
4508,US-2015-138247,FUR-FU-10002554,23.99,Low,No
4509,CA-2018-167003,FUR-TA-10001520,171.288,Medium,No
4510,CA-2017-119935,FUR-FU-10001085,37.3,Low,No
4511,CA-2017-119935,OFF-BI-10001597,81.96,Low,No
4512,CA-2017-118969,OFF-BI-10002429,54.792,Low,No
4513,CA-2017-145240,OFF-ST-10001590,10.784,Low,No
4514,CA-2017-120873,FUR-CH-10000847,290.98,Medium,No
4515,US-2018-111920,OFF-AR-10003179,36.44,Low,No
4516,US-2017-128678,OFF-PA-10000807,21.4,Low,No
4517,US-2017-128678,OFF-BI-10002103,48.664,Low,No
4518,CA-2017-101385,OFF-AR-10004441,16.56,Low,No
4519,CA-2018-107167,OFF-ST-10003805,1347.52,High,Yes
4520,CA-2015-109491,TEC-AC-10001284,62.31,Low,No
4521,CA-2015-109491,FUR-FU-10000221,20.32,Low,No
4522,CA-2018-105445,OFF-FA-10001229,9.432,Low,No
4523,CA-2015-107454,OFF-LA-10001569,34.86,Low,No
4524,CA-2015-107454,FUR-FU-10004018,89.34,Low,No
4525,US-2018-105046,TEC-PH-10004536,269.98,Medium,No
4526,US-2018-105046,OFF-PA-10004353,99.9,Low,No
4527,US-2018-105046,FUR-FU-10004848,39.08,Low,No
4528,CA-2018-152856,TEC-AC-10004864,116.832,Medium,No
4529,CA-2017-134691,OFF-BI-10002393,2.296,Low,No
4530,CA-2017-118759,FUR-CH-10002335,408.006,Medium,No
4531,CA-2017-118759,OFF-ST-10001590,40.44,Low,No
4532,CA-2015-140403,FUR-CH-10002774,122.352,Medium,No
4533,CA-2015-140403,OFF-EN-10001219,15.28,Low,No
4534,CA-2016-163104,OFF-PA-10001947,11.96,Low,No
4535,CA-2018-138464,FUR-FU-10003142,15.84,Low,No
4536,CA-2018-138464,OFF-BI-10001543,86.376,Low,No
4537,CA-2018-138464,OFF-AR-10003560,18.24,Low,No
4538,CA-2018-138464,OFF-AR-10004757,13.12,Low,No
4539,CA-2016-104129,TEC-PH-10003800,105.98,Medium,No
4540,CA-2016-104129,FUR-TA-10004152,493.92,Medium,No
4541,US-2018-132206,OFF-BI-10000756,5.936,Low,No
4542,CA-2018-113474,OFF-EN-10004206,325.86,Medium,No
4543,CA-2016-126557,FUR-CH-10004477,383.607,Medium,No
4544,CA-2016-126557,TEC-PH-10003505,148.48,Medium,No
4545,CA-2016-126557,TEC-PH-10000526,537.544,High,Yes
4546,CA-2016-126557,OFF-BI-10003314,1.928,Low,No
4547,CA-2016-126557,OFF-AR-10003190,6.912,Low,No
4548,CA-2016-126557,FUR-FU-10001861,7.76,Low,No
4549,CA-2016-126557,TEC-PH-10003963,659.168,High,Yes
4550,US-2018-107636,OFF-LA-10003388,5.76,Low,No
4551,US-2015-165862,FUR-TA-10002855,351.216,Medium,No
4552,US-2015-106334,FUR-CH-10004886,230.28,Medium,No
4553,US-2015-106334,OFF-PA-10003657,12.84,Low,No
4554,CA-2017-101448,OFF-BI-10004738,56.82,Low,No
4555,CA-2016-130218,OFF-FA-10003112,31.56,Low,No
4556,CA-2016-130218,OFF-ST-10002486,27.92,Low,No
4557,US-2018-117331,OFF-BI-10003984,8.559,Low,No
4558,CA-2015-127383,OFF-EN-10004773,49.568,Low,No
4559,CA-2015-110219,FUR-CH-10001146,127.869,Medium,No
4560,CA-2016-118871,OFF-EN-10003296,271.44,Medium,No
4561,CA-2016-118871,TEC-PH-10000193,110.352,Medium,No
4562,CA-2016-118871,FUR-FU-10002111,36.4,Low,No
4563,CA-2018-129490,FUR-CH-10003298,419.136,Medium,No
4564,CA-2015-101175,OFF-ST-10004950,100.704,Medium,No
4565,US-2018-149510,OFF-AP-10002350,45.216,Low,No
4566,US-2018-149510,OFF-BI-10004233,28.782,Low,No
4567,US-2018-149510,OFF-PA-10001892,24.448,Low,No
4568,CA-2016-111990,OFF-BI-10003291,10.476,Low,No
4569,CA-2015-169460,FUR-FU-10004017,76.14,Low,No
4570,US-2016-152128,OFF-AR-10002445,21.24,Low,No
4571,US-2016-152128,OFF-BI-10001718,127.96,Medium,No
4572,CA-2018-126662,TEC-CO-10004202,479.984,Medium,No
4573,CA-2017-139395,TEC-PH-10002103,657.93,High,Yes
4574,CA-2017-139395,FUR-FU-10003724,33.48,Low,No
4575,CA-2017-139395,OFF-AR-10003732,13.9,Low,No
4576,CA-2017-139395,OFF-ST-10000885,26.86,Low,No
4577,US-2015-121734,OFF-BI-10004817,9.584,Low,No
4578,CA-2016-110947,OFF-BI-10001670,113.1,Medium,No
4579,US-2015-150126,OFF-PA-10002709,65.78,Low,No
4580,CA-2016-164427,TEC-AC-10004469,239.7,Medium,No
4581,CA-2017-120250,FUR-FU-10003424,25.632,Low,No
4582,CA-2017-121993,OFF-LA-10003720,23.616,Low,No
4583,US-2017-100405,OFF-AR-10000390,8.26,Low,No
4584,US-2018-163790,OFF-EN-10001335,76.58,Low,No
4585,US-2018-163790,OFF-AR-10003469,8.8,Low,No
4586,US-2018-163790,OFF-BI-10003718,590.352,High,Yes
4587,US-2018-163790,OFF-FA-10004838,5.58,Low,No
4588,US-2018-163790,FUR-FU-10002508,25.02,Low,No
4589,US-2018-163790,OFF-ST-10001511,452.55,Medium,No
